Ozone,AQI_o3,NO2,AQI_no2,PM2.5,AQI_pm2.5,CO,AQI_co,cluster,cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),windspeed_10m (km/h),winddirection_10m (°),month_01,month_02,month_03,month_04,month_05,month_06,month_07,month_08,month_09,month_10,month_11,month_12,year_2018,year_2020,year_2021,day_sun,day_mon,day_tue,day_wed,day_thu,day_fri,day_sat,county_01,county_02,precipitation,rain,temperature
0.253012048192771,0.12837837837837837,0.5893587994542975,0.5694444444444444,0.18035426731078905,0.29870129870129875,0.1875,0.22222222222222224,0,0.5479166666666666,0.2029166666666667,0.5058479532163742,0.6012500000000001,0.28990326481257556,0.7831250773227763,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.012500000000000002,0.012500000000000002,4.920833333333333
0.253012048192771,0.12837837837837837,0.5893587994542975,0.5694444444444444,0.17874396135265697,0.29870129870129875,0.1875,0.22222222222222224,0,0.5479166666666666,0.2029166666666667,0.5058479532163742,0.6012500000000001,0.28990326481257556,0.7831250773227763,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.012500000000000002,0.012500000000000002,4.920833333333333
0.14457831325301204,0.07432432432432433,0.6493860845839019,0.625,0.24315619967793878,0.37012987012987014,0.5,0.5,1,0.18625,0.12,0.0,0.25916666666666666,0.08902660217654174,0.749845354447606,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,-2.1083333333333334
0.2289156626506024,0.11486486486486489,0.6903137789904503,0.6666666666666666,0.24959742351046696,0.37662337662337664,0.4375,0.4444444444444444,0,0.18625,0.12,0.0,0.25916666666666666,0.08902660217654174,0.749845354447606,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,-2.1083333333333334
0.2289156626506024,0.11486486486486489,0.6903137789904503,0.6666666666666666,0.16747181964573268,0.27272727272727276,0.4375,0.4444444444444444,0,0.18625,0.12,0.0,0.25916666666666666,0.08902660217654174,0.749845354447606,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,-2.1083333333333334
0.21686746987951805,0.11486486486486489,0.6821282401091405,0.6527777777777777,0.20128824476650561,0.33766233766233766,0.3125,0.33333333333333326,0,0.39125,0.030416666666666665,0.3822055137844611,0.44875,0.22642079806529627,0.7795373005072374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.008333333333333333,0.008333333333333333,0.225
0.21686746987951805,0.11486486486486489,0.6821282401091405,0.6527777777777777,0.2334943639291465,0.36363636363636365,0.3125,0.33333333333333326,0,0.39125,0.030416666666666665,0.3822055137844611,0.44875,0.22642079806529627,0.7795373005072374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.008333333333333333,0.008333333333333333,0.225
0.21686746987951805,0.11486486486486489,0.4911323328785812,0.4722222222222222,0.17391304347826084,0.28571428571428575,0.125,0.1111111111111111,0,0.05958333333333333,0.0020833333333333333,0.03926482873851295,0.11083333333333334,0.3069830713422007,0.7460101447482371,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,-0.5291666666666667
0.21686746987951805,0.11486486486486489,0.4911323328785812,0.4722222222222222,0.17069243156199676,0.27922077922077926,0.125,0.1111111111111111,0,0.05958333333333333,0.0020833333333333333,0.03926482873851295,0.11083333333333334,0.3069830713422007,0.7460101447482371,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,-0.5291666666666667
0.1686746987951807,0.08783783783783784,0.6684856753069578,0.6388888888888888,0.2657004830917874,0.38311688311688313,0.3125,0.33333333333333326,1,0.24458333333333332,0.0008333333333333333,0.10317460317460317,0.6075,0.26224304715840396,0.6097983421996783,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,3.1208333333333336
0.2048192771084337,0.10810810810810811,0.5211459754433835,0.5138888888888888,0.21256038647342992,0.34415584415584416,0.1875,0.22222222222222224,0,0.24458333333333332,0.0008333333333333333,0.10317460317460317,0.6075,0.26224304715840396,0.6097983421996783,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,3.1208333333333336
0.2048192771084337,0.10810810810810811,0.5211459754433835,0.5138888888888888,0.20289855072463764,0.33766233766233766,0.1875,0.22222222222222224,0,0.24458333333333332,0.0008333333333333333,0.10317460317460317,0.6075,0.26224304715840396,0.6097983421996783,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,3.1208333333333336
0.19277108433734935,0.10135135135135136,0.6425648021828104,0.625,0.19806763285024154,0.33766233766233766,0.25,0.2777777777777778,0,0.41000000000000003,0.03666666666666667,0.2548036758563074,0.7495833333333333,0.29277509068923824,0.7109983916862551,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,6.604166666666667
